country_code,country,year,value,indicator,series_code,nature,reporting_type
512,Oman,2010,16.98361,3.1.1,SH_STA_MORT,M,G
512,Oman,2010,258.0,3.2.1,SH_DYN_IMRTN,E,
512,Oman,2010,328.0,3.2.1,SH_DYN_IMRTN,E,
512,Oman,2010,586.0,3.2.1,SH_DYN_IMRTN,E,
512,Oman,2010,11.7,3.2.1,SH_DYN_MORT,E,
512,Oman,2010,10.6,3.2.1,SH_DYN_MORT,E,
512,Oman,2010,12.8,3.2.1,SH_DYN_MORT,E,
512,Oman,2010,9.5,3.2.1,SH_DYN_IMRT,E,
512,Oman,2010,8.6,3.2.1,SH_DYN_IMRT,E,
512,Oman,2010,10.4,3.2.1,SH_DYN_IMRT,E,
512,Oman,2010,391.0,3.2.1,SH_DYN_MORTN,E,G
512,Oman,2010,703.0,3.2.1,SH_DYN_MORTN,E,G
512,Oman,2010,312.0,3.2.1,SH_DYN_MORTN,E,G
512,Oman,2010,13.0,3.3.2,SH_TBS_INCD,E,G
512,Oman,2010,0.0,3.3.3,SH_STA_MALR,E,G
512,Oman,2010,12.4,3.7.2,SP_DYN_ADKL,C,G
512,Oman,2010,0.0,3.7.2,SP_DYN_ADKL,C,G
512,Oman,2010,67.0,3.8.1,SH_ACS_UNHC,C,G
512,Oman,2010,63.0,3.d.1,SH_IHR_CAPS,N,G
512,Oman,2010,60.0,3.d.1,SH_IHR_CAPS,N,G
512,Oman,2010,80.0,3.d.1,SH_IHR_CAPS,N,G
512,Oman,2010,100.0,3.d.1,SH_IHR_CAPS,N,G
512,Oman,2010,80.0,3.d.1,SH_IHR_CAPS,N,G
512,Oman,2010,66.0,3.d.1,SH_IHR_CAPS,N,G
512,Oman,2010,88.0,3.d.1,SH_IHR_CAPS,N,G
512,Oman,2010,81.0,3.d.1,SH_IHR_CAPS,N,G
512,Oman,2010,100.0,3.d.1,SH_IHR_CAPS,N,G
512,Oman,2010,20.0,3.d.1,SH_IHR_CAPS,N,G
512,Oman,2010,100.0,3.d.1,SH_IHR_CAPS,N,G
512,Oman,2010,60.0,3.d.1,SH_IHR_CAPS,N,G
512,Oman,2010,75.0,3.d.1,SH_IHR_CAPS,N,G
512,Oman,2010,86.11466217,6.1.1,SH_H2O_SAFE,C,G
512,Oman,2010,1.444191098,6.2.1,SH_SAN_DEFECT,E,
512,Oman,2010,5.125234127,6.2.1,SH_SAN_DEFECT,E,
512,Oman,2010,0.227690086,6.2.1,SH_SAN_DEFECT,E,
512,Oman,2010,100.0,7.1.1,EG_ACS_ELEC,E,
512,Oman,2010,100.0,7.1.1,EG_ACS_ELEC,E,
512,Oman,2010,100.0,7.1.1,EG_ACS_ELEC,E,
512,Oman,2010,100.0,7.1.2,EG_EGY_CLEAN,C,G
512,Oman,2010,100.0,7.1.2,EG_EGY_CLEAN,C,G
512,Oman,2010,100.0,7.1.2,EG_EGY_CLEAN,C,G
512,Oman,2010,0.0,7.2.1,EG_FEC_RNEW,C,G
513,Europe and Northern America,2010,3.6,2.2.1,SH_STA_STNT,CA,
513,Europe and Northern America,2010,4.0,2.2.1,SH_STA_STNT,CA,
513,Europe and Northern America,2010,4.4,2.2.1,SH_STA_STNT,CA,
513,Europe and Northern America,2010,1093.6,2.2.1,SH_STA_STNTN,CA,
513,Europe and Northern America,2010,2484.4,2.2.1,SH_STA_STNTN,CA,
513,Europe and Northern America,2010,1390.8,2.2.1,SH_STA_STNTN,CA,
513,Europe and Northern America,2010,9.3,2.2.2,SN_STA_OVWGT,N,
513,Europe and Northern America,2010,8.7,2.2.2,SN_STA_OVWGT,N,
513,Europe and Northern America,2010,8.1,2.2.2,SN_STA_OVWGT,N,
513,Europe and Northern America,2010,5410.8,2.2.2,SN_STA_OVWGTN,N,
513,Europe and Northern America,2010,2948.0,2.2.2,SN_STA_OVWGTN,N,
513,Europe and Northern America,2010,2462.8,2.2.2,SN_STA_OVWGTN,N,
513,Europe and Northern America,2010,12.8,2.2.3,SH_STA_ANEM,N,
513,Europe and Northern America,2010,17.2,2.2.3,SH_STA_ANEM_PREG,N,
513,Europe and Northern America,2010,12.7,2.2.3,SH_STA_ANEM_NPRG,M,G
513,Europe and Northern America,2010,12.84132,3.1.1,SH_STA_MORT,M,G
513,Europe and Northern America,2010,6.9,3.2.1,SH_DYN_MORT,E,
513,Europe and Northern America,2010,6.2,3.2.1,SH_DYN_MORT,E,
513,Europe and Northern America,2010,7.6,3.2.1,SH_DYN_MORT,E,
513,Europe and Northern America,2010,5.2,3.2.1,SH_DYN_IMRT,E,
513,Europe and Northern America,2010,5.8,3.2.1,SH_DYN_IMRT,E,
513,Europe and Northern America,2010,6.4,3.2.1,SH_DYN_IMRT,E,
513,Europe and Northern America,2010,26.0,3.3.2,SH_TBS_INCD,E,G
513,Europe and Northern America,2010,0.0,3.3.3,SH_STA_MALR,E,G
513,Europe and Northern America,2010,77.8,3.7.1,SH_FPL_MTMM,E,G
513,Europe and Northern America,2010,0.314,3.7.2,SP_DYN_ADKL,E,G
513,Europe and Northern America,2010,23.786,3.7.2,SP_DYN_ADKL,E,G
513,Europe and Northern America,2010,79.0,3.8.1,SH_ACS_UNHC,C,G
513,Europe and Northern America,2010,79.0,3.d.1,SH_IHR_CAPS,N,G
513,Europe and Northern America,2010,93.0,3.d.1,SH_IHR_CAPS,N,G
513,Europe and Northern America,2010,77.0,3.d.1,SH_IHR_CAPS,N,G
513,Europe and Northern America,2010,66.0,3.d.1,SH_IHR_CAPS,N,G
513,Europe and Northern America,2010,57.0,3.d.1,SH_IHR_CAPS,N,G
513,Europe and Northern America,2010,69.0,3.d.1,SH_IHR_CAPS,N,G
513,Europe and Northern America,2010,68.0,3.d.1,SH_IHR_CAPS,N,G
513,Europe and Northern America,2010,69.0,3.d.1,SH_IHR_CAPS,N,G
513,Europe and Northern America,2010,67.0,3.d.1,SH_IHR_CAPS,N,G
513,Europe and Northern America,2010,77.0,3.d.1,SH_IHR_CAPS,N,G
513,Europe and Northern America,2010,62.0,3.d.1,SH_IHR_CAPS,N,G
513,Europe and Northern America,2010,67.0,3.d.1,SH_IHR_CAPS,N,G
513,Europe and Northern America,2010,37.0,3.d.1,SH_IHR_CAPS,N,G
513,Europe and Northern America,2010,75.0,3.d.1,SH_IHR_CAPS,N,G
513,Europe and Northern America,2010,96.51508331,6.1.1,SH_H2O_SAFE,C,G
513,Europe and Northern America,2010,92.98921967,6.1.1,SH_H2O_SAFE,C,G
513,Europe and Northern America,2010,82.18449402,6.1.1,SH_H2O_SAFE,C,G
513,Europe and Northern America,2010,86.39659882,6.2.1,SH_SAN_SAFE,E,
513,Europe and Northern America,2010,69.1124649,6.2.1,SH_SAN_SAFE,E,
513,Europe and Northern America,2010,82.14845276,6.2.1,SH_SAN_SAFE,E,
513,Europe and Northern America,2010,0.001807816,6.2.1,SH_SAN_DEFECT,E,
513,Europe and Northern America,2010,0.005411294,6.2.1,SH_SAN_DEFECT,E,
513,Europe and Northern America,2010,0.016890466,6.2.1,SH_SAN_DEFECT,E,
513,Europe and Northern America,2010,99.7,7.1.1,EG_ACS_ELEC,E,
513,Europe and Northern America,2010,99.8,7.1.1,EG_ACS_ELEC,E,
513,Europe and Northern America,2010,99.6,7.1.1,EG_ACS_ELEC,E,
513,Europe and Northern America,2010,99.69958,7.1.2,EG_EGY_CLEAN,C,G
513,Europe and Northern America,2010,97.27811,7.1.2,EG_EGY_CLEAN,C,G
513,Europe and Northern America,2010,99.11227,7.1.2,EG_EGY_CLEAN,C,G
513,Europe and Northern America,2010,10.07,7.2.1,EG_FEC_RNEW,C,G
514,"Developed regions (Europe, Cyprus, Israel, Northern America, Japan, Australia & New Zealand)",2010,340.613326,2.a.2,DC_TOF_AGRL,M,G
514,"Developed regions (Europe, Cyprus, Israel, Northern America, Japan, Australia & New Zealand)",2010,25.0,3.3.2,SH_TBS_INCD,E,G
514,"Developed regions (Europe, Cyprus, Israel, Northern America, Japan, Australia & New Zealand)",2010,0.0,3.3.3,SH_STA_MALR,E,G
514,"Developed regions (Europe, Cyprus, Israel, Northern America, Japan, Australia & New Zealand)",2010,79.0,3.8.1,SH_ACS_UNHC,C,G
514,"Developed regions (Europe, Cyprus, Israel, Northern America, Japan, Australia & New Zealand)",2010,69.0,3.d.1,SH_IHR_CAPS,C,G
514,"Developed regions (Europe, Cyprus, Israel, Northern America, Japan, Australia & New Zealand)",2010,69.0,3.d.1,SH_IHR_CAPS,C,G
514,"Developed regions (Europe, Cyprus, Israel, Northern America, Japan, Australia & New Zealand)",2010,71.0,3.d.1,SH_IHR_CAPS,C,G
514,"Developed regions (Europe, Cyprus, Israel, Northern America, Japan, Australia & New Zealand)",2010,68.0,3.d.1,SH_IHR_CAPS,C,G
514,"Developed regions (Europe, Cyprus, Israel, Northern America, Japan, Australia & New Zealand)",2010,78.0,3.d.1,SH_IHR_CAPS,C,G
514,"Developed regions (Europe, Cyprus, Israel, Northern America, Japan, Australia & New Zealand)",2010,64.0,3.d.1,SH_IHR_CAPS,C,G
514,"Developed regions (Europe, Cyprus, Israel, Northern America, Japan, Australia & New Zealand)",2010,68.0,3.d.1,SH_IHR_CAPS,C,G
514,"Developed regions (Europe, Cyprus, Israel, Northern America, Japan, Australia & New Zealand)",2010,40.0,3.d.1,SH_IHR_CAPS,C,G
514,"Developed regions (Europe, Cyprus, Israel, Northern America, Japan, Australia & New Zealand)",2010,76.0,3.d.1,SH_IHR_CAPS,C,G
514,"Developed regions (Europe, Cyprus, Israel, Northern America, Japan, Australia & New Zealand)",2010,58.0,3.d.1,SH_IHR_CAPS,C,G
514,"Developed regions (Europe, Cyprus, Israel, Northern America, Japan, Australia & New Zealand)",2010,76.0,3.d.1,SH_IHR_CAPS,C,G
514,"Developed regions (Europe, Cyprus, Israel, Northern America, Japan, Australia & New Zealand)",2010,91.0,3.d.1,SH_IHR_CAPS,C,G
514,"Developed regions (Europe, Cyprus, Israel, Northern America, Japan, Australia & New Zealand)",2010,66.0,3.d.1,SH_IHR_CAPS,C,G
514,"Developed regions (Europe, Cyprus, Israel, Northern America, Japan, Australia & New Zealand)",2010,78.0,3.d.1,SH_IHR_CAPS,C,G
514,"Developed regions (Europe, Cyprus, Israel, Northern America, Japan, Australia & New Zealand)",2010,99.22935,7.1.2,EG_EGY_CLEAN,C,G
514,"Developed regions (Europe, Cyprus, Israel, Northern America, Japan, Australia & New Zealand)",2010,99.74555,7.1.2,EG_EGY_CLEAN,C,G
514,"Developed regions (Europe, Cyprus, Israel, Northern America, Japan, Australia & New Zealand)",2010,97.43998,7.1.2,EG_EGY_CLEAN,C,G
514,"Developed regions (Europe, Cyprus, Israel, Northern America, Japan, Australia & New Zealand)",2010,9.67,7.2.1,EG_FEC_RNEW,C,G
515,Developing regions,2010,12312.86987,2.a.2,DC_TOF_AGRL,M,G
515,Developing regions,2010,194.0,3.3.2,SH_TBS_INCD,E,G
515,Developing regions,2010,69.05511,3.3.3,SH_STA_MALR,E,G
515,Developing regions,2010,53.0,3.8.1,SH_ACS_UNHC,C,G
515,Developing regions,2010,53.0,3.d.1,SH_IHR_CAPS,C,G
515,Developing regions,2010,54.0,3.d.1,SH_IHR_CAPS,C,G
515,Developing regions,2010,69.0,3.d.1,SH_IHR_CAPS,C,G
515,Developing regions,2010,61.0,3.d.1,SH_IHR_CAPS,C,G
515,Developing regions,2010,66.0,3.d.1,SH_IHR_CAPS,C,G
515,Developing regions,2010,45.0,3.d.1,SH_IHR_CAPS,C,G
515,Developing regions,2010,42.0,3.d.1,SH_IHR_CAPS,C,G
515,Developing regions,2010,66.0,3.d.1,SH_IHR_CAPS,C,G
515,Developing regions,2010,56.0,3.d.1,SH_IHR_CAPS,C,G
515,Developing regions,2010,30.0,3.d.1,SH_IHR_CAPS,C,G
515,Developing regions,2010,32.0,3.d.1,SH_IHR_CAPS,C,G
515,Developing regions,2010,51.0,3.d.1,SH_IHR_CAPS,C,G
515,Developing regions,2010,62.0,3.d.1,SH_IHR_CAPS,C,G
515,Developing regions,2010,61.0,3.d.1,SH_IHR_CAPS,C,G
515,Developing regions,2010,74.78901,7.1.2,EG_EGY_CLEAN,C,G
515,Developing regions,2010,48.08294,7.1.2,EG_EGY_CLEAN,C,G
515,Developing regions,2010,24.40276,7.1.2,EG_EGY_CLEAN,C,G
515,Developing regions,2010,20.96,7.2.1,EG_FEC_RNEW,C,G
516,Namibia,2010,23.4,2.2.1,SH_STA_STNT,CA,
516,Namibia,2010,26.1,2.2.1,SH_STA_STNT,CA,
516,Namibia,2010,28.9,2.2.1,SH_STA_STNT,CA,
516,Namibia,2010,33.1,2.2.1,SH_STA_STNTN,CA,
516,Namibia,2010,74.0,2.2.1,SH_STA_STNTN,CA,
516,Namibia,2010,40.9,2.2.1,SH_STA_STNTN,CA,
516,Namibia,2010,4.4,2.2.2,SN_STA_OVWGT,N,
516,Namibia,2010,3.8,2.2.2,SN_STA_OVWGT,N,
516,Namibia,2010,4.1,2.2.2,SN_STA_OVWGT,N,
516,Namibia,2010,5.4,2.2.2,SN_STA_OVWGTN,N,
516,Namibia,2010,6.2,2.2.2,SN_STA_OVWGTN,N,
516,Namibia,2010,11.6,2.2.2,SN_STA_OVWGTN,N,
516,Namibia,2010,19.2,2.2.3,SH_STA_ANEM,N,
516,Namibia,2010,26.7,2.2.3,SH_STA_ANEM_PREG,N,
516,Namibia,2010,18.7,2.2.3,SH_STA_ANEM_NPRG,M,G
516,Namibia,2010,,2.4.1,AG_LND_LNDSTR,M,G
516,Namibia,2010,19.131843,2.a.2,DC_TOF_AGRL,M,G
516,Namibia,2010,531.1404,3.1.1,SH_STA_MORT,M,G
516,Namibia,2010,2736.0,3.2.1,SH_DYN_IMRTN,E,
516,Namibia,2010,1231.0,3.2.1,SH_DYN_IMRTN,E,
516,Namibia,2010,1505.0,3.2.1,SH_DYN_IMRTN,E,
516,Namibia,2010,50.8,3.2.1,SH_DYN_MORT,E,
516,Namibia,2010,45.9,3.2.1,SH_DYN_MORT,E,
516,Namibia,2010,55.5,3.2.1,SH_DYN_MORT,E,
516,Namibia,2010,38.5,3.2.1,SH_DYN_IMRT,E,
516,Namibia,2010,46.8,3.2.1,SH_DYN_IMRT,E,
516,Namibia,2010,42.7,3.2.1,SH_DYN_IMRT,E,
516,Namibia,2010,3226.0,3.2.1,SH_DYN_MORTN,E,G
516,Namibia,2010,1455.0,3.2.1,SH_DYN_MORTN,E,G
516,Namibia,2010,1771.0,3.2.1,SH_DYN_MORTN,E,G
516,Namibia,2010,892.0,3.3.2,SH_TBS_INCD,E,G
516,Namibia,2010,1.54658,3.3.3,SH_STA_MALR,E,G
516,Namibia,2010,57.0,3.8.1,SH_ACS_UNHC,C,G
516,Namibia,2010,62.41456985,6.2.1,SH_SAN_HNDWSH,E,
516,Namibia,2010,27.48042679,6.2.1,SH_SAN_HNDWSH,E,
516,Namibia,2010,42.01861954,6.2.1,SH_SAN_HNDWSH,E,
516,Namibia,2010,47.53785706,6.2.1,SH_SAN_DEFECT,E,
516,Namibia,2010,68.93658447,6.2.1,SH_SAN_DEFECT,E,
516,Namibia,2010,17.51710892,6.2.1,SH_SAN_DEFECT,E,
516,Namibia,2010,73.0,7.1.1,EG_ACS_ELEC,E,
516,Namibia,2010,24.0,7.1.1,EG_ACS_ELEC,E,
516,Namibia,2010,44.4,7.1.1,EG_ACS_ELEC,E,
516,Namibia,2010,76.0,7.1.2,EG_EGY_CLEAN,C,G
516,Namibia,2010,11.6,7.1.2,EG_EGY_CLEAN,C,G
516,Namibia,2010,40.7,7.1.2,EG_EGY_CLEAN,C,G
516,Namibia,2010,28.01,7.2.1,EG_FEC_RNEW,C,G
518,Eastern Asia (excluding Japan),2010,16.7,3.2.1,SH_DYN_MORT,E,
518,Eastern Asia (excluding Japan),2010,15.7,3.2.1,SH_DYN_MORT,E,
518,Eastern Asia (excluding Japan),2010,14.7,3.2.1,SH_DYN_MORT,E,
518,Eastern Asia (excluding Japan),2010,12.5,3.2.1,SH_DYN_IMRT,E,
518,Eastern Asia (excluding Japan),2010,11.6,3.2.1,SH_DYN_IMRT,E,
518,Eastern Asia (excluding Japan),2010,13.2,3.2.1,SH_DYN_IMRT,E,
52,Barbados,2010,7.8,2.2.1,SH_STA_STNT,CA,
52,Barbados,2010,8.9,2.2.1,SH_STA_STNT,CA,
52,Barbados,2010,6.9,2.2.1,SH_STA_STNT,CA,
52,Barbados,2010,0.6,2.2.1,SH_STA_STNTN,CA,
52,Barbados,2010,1.4,2.2.1,SH_STA_STNTN,CA,
52,Barbados,2010,0.8,2.2.1,SH_STA_STNTN,CA,
52,Barbados,2010,11.6,2.2.2,SN_STA_OVWGT,N,
52,Barbados,2010,12.3,2.2.2,SN_STA_OVWGT,N,
52,Barbados,2010,10.9,2.2.2,SN_STA_OVWGT,N,
52,Barbados,2010,1.1,2.2.2,SN_STA_OVWGTN,N,
52,Barbados,2010,1.0,2.2.2,SN_STA_OVWGTN,N,
52,Barbados,2010,2.1,2.2.2,SN_STA_OVWGTN,N,
52,Barbados,2010,17.9,2.2.3,SH_STA_ANEM,N,
52,Barbados,2010,24.1,2.2.3,SH_STA_ANEM_PREG,N,
52,Barbados,2010,17.7,2.2.3,SH_STA_ANEM_NPRG,N,
52,Barbados,2010,2.306049,2.a.2,DC_TOF_AGRL,M,G
52,Barbados,2010,41.70716,3.1.1,SH_STA_MORT,M,G
52,Barbados,2010,44.0,3.2.1,SH_DYN_IMRTN,M,G
52,Barbados,2010,24.0,3.2.1,SH_DYN_IMRTN,M,G
52,Barbados,2010,20.0,3.2.1,SH_DYN_IMRTN,M,G
52,Barbados,2010,12.8,3.2.1,SH_DYN_MORT,E,
52,Barbados,2010,13.9,3.2.1,SH_DYN_MORT,E,
52,Barbados,2010,14.9,3.2.1,SH_DYN_MORT,E,
52,Barbados,2010,12.7,3.2.1,SH_DYN_IMRT,E,
52,Barbados,2010,11.7,3.2.1,SH_DYN_IMRT,E,
52,Barbados,2010,13.6,3.2.1,SH_DYN_IMRT,E,
52,Barbados,2010,49.0,3.2.1,SH_DYN_MORTN,E,
52,Barbados,2010,22.0,3.2.1,SH_DYN_MORTN,E,
52,Barbados,2010,27.0,3.2.1,SH_DYN_MORTN,E,
52,Barbados,2010,2.5,3.3.2,SH_TBS_INCD,E,G
52,Barbados,2010,75.0,3.8.1,SH_ACS_UNHC,C,G
52,Barbados,2010,75.0,3.d.1,SH_IHR_CAPS,C,G
52,Barbados,2010,81.0,3.d.1,SH_IHR_CAPS,C,G
52,Barbados,2010,52.0,3.d.1,SH_IHR_CAPS,C,G
52,Barbados,2010,62.0,3.d.1,SH_IHR_CAPS,C,G
52,Barbados,2010,33.0,3.d.1,SH_IHR_CAPS,C,G
52,Barbados,2010,70.0,3.d.1,SH_IHR_CAPS,C,G
52,Barbados,2010,33.0,3.d.1,SH_IHR_CAPS,C,G
52,Barbados,2010,81.0,3.d.1,SH_IHR_CAPS,C,G
52,Barbados,2010,67.0,3.d.1,SH_IHR_CAPS,C,G
52,Barbados,2010,61.0,3.d.1,SH_IHR_CAPS,C,G
52,Barbados,2010,86.0,3.d.1,SH_IHR_CAPS,C,G
52,Barbados,2010,64.0,3.d.1,SH_IHR_CAPS,C,G
52,Barbados,2010,20.0,3.d.1,SH_IHR_CAPS,C,G
52,Barbados,2010,88.46935272,6.2.1,SH_SAN_HNDWSH,C,G
52,Barbados,2010,0.764224052,6.2.1,SH_SAN_DEFECT,E,
52,Barbados,2010,100.0,7.1.1,EG_ACS_ELEC,E,
52,Barbados,2010,100.0,7.1.1,EG_ACS_ELEC,E,
52,Barbados,2010,100.0,7.1.1,EG_ACS_ELEC,E,
52,Barbados,2010,100.0,7.1.2,EG_EGY_CLEAN,C,G
52,Barbados,2010,100.0,7.1.2,EG_EGY_CLEAN,C,G
52,Barbados,2010,100.0,7.1.2,EG_EGY_CLEAN,C,G
52,Barbados,2010,8.21,7.2.1,EG_FEC_RNEW,C,G
520,Nauru,2010,21.0,2.2.1,SH_STA_STNT,CA,
520,Nauru,2010,23.7,2.2.1,SH_STA_STNT,CA,
520,Nauru,2010,22.3,2.2.1,SH_STA_STNT,CA,
520,Nauru,2010,0.2,2.2.1,SH_STA_STNTN,CA,
520,Nauru,2010,0.3,2.2.1,SH_STA_STNTN,CA,
520,Nauru,2010,0.1,2.2.1,SH_STA_STNTN,CA,
520,Nauru,2010,4.2,2.2.2,SN_STA_OVWGT,N,
520,Nauru,2010,3.6,2.2.2,SN_STA_OVWGT,N,
520,Nauru,2010,3.9,2.2.2,SN_STA_OVWGT,N,
520,Nauru,2010,0.0,2.2.2,SN_STA_OVWGTN,N,
520,Nauru,2010,0.0,2.2.2,SN_STA_OVWGTN,N,
520,Nauru,2010,0.1,2.2.2,SN_STA_OVWGTN,N,
520,Nauru,2010,19.2,2.2.3,SH_STA_ANEM,N,
520,Nauru,2010,26.1,2.2.3,SH_STA_ANEM_PREG,N,
520,Nauru,2010,18.6,2.2.3,SH_STA_ANEM_NPRG,M,G
520,Nauru,2010,0.538027,2.a.2,DC_TOF_AGRL,M,G
520,Nauru,2010,296.72381,3.1.1,SH_STA_MORT,M,G
520,Nauru,2010,9.0,3.2.1,SH_DYN_IMRTN,E,
520,Nauru,2010,4.0,3.2.1,SH_DYN_IMRTN,E,
520,Nauru,2010,5.0,3.2.1,SH_DYN_IMRTN,E,
520,Nauru,2010,26.6,3.2.1,SH_DYN_MORT,E,
520,Nauru,2010,23.8,3.2.1,SH_DYN_MORT,E,
520,Nauru,2010,29.3,3.2.1,SH_DYN_MORT,E,
520,Nauru,2010,24.4,3.2.1,SH_DYN_IMRT,E,
520,Nauru,2010,26.9,3.2.1,SH_DYN_IMRT,E,
520,Nauru,2010,21.8,3.2.1,SH_DYN_IMRT,E,
520,Nauru,2010,9.0,3.2.1,SH_DYN_MORTN,E,G
520,Nauru,2010,5.0,3.2.1,SH_DYN_MORTN,E,G
520,Nauru,2010,4.0,3.2.1,SH_DYN_MORTN,E,G
520,Nauru,2010,34.0,3.3.2,SH_TBS_INCD,E,G
520,Nauru,2010,0.0,3.7.2,SP_DYN_ADKL,E,G
520,Nauru,2010,69.380974,3.7.2,SP_DYN_ADKL,E,G
520,Nauru,2010,52.0,3.8.1,SH_ACS_UNHC,C,G
520,Nauru,2010,100.0,3.d.1,SH_IHR_CAPS,N,G
520,Nauru,2010,73.0,3.d.1,SH_IHR_CAPS,N,G
520,Nauru,2010,32.0,3.d.1,SH_IHR_CAPS,N,G
520,Nauru,2010,47.0,3.d.1,SH_IHR_CAPS,N,G
520,Nauru,2010,85.0,3.d.1,SH_IHR_CAPS,N,G
520,Nauru,2010,40.0,3.d.1,SH_IHR_CAPS,N,G
520,Nauru,2010,50.0,3.d.1,SH_IHR_CAPS,N,G
520,Nauru,2010,26.0,3.d.1,SH_IHR_CAPS,N,G
520,Nauru,2010,41.0,3.d.1,SH_IHR_CAPS,N,G
520,Nauru,2010,0.0,3.d.1,SH_IHR_CAPS,N,G
520,Nauru,2010,40.0,3.d.1,SH_IHR_CAPS,N,G
520,Nauru,2010,0.0,3.d.1,SH_IHR_CAPS,N,G
520,Nauru,2010,0.0,3.d.1,SH_IHR_CAPS,N,G
520,Nauru,2010,18.6543541,6.1.1,SH_H2O_SAFE,C,G
520,Nauru,2010,18.6543541,6.1.1,SH_H2O_SAFE,C,G
520,Nauru,2010,42.67035294,6.2.1,SH_SAN_SAFE,E,
520,Nauru,2010,42.67035294,6.2.1,SH_SAN_SAFE,E,
520,Nauru,2010,1.566740513,6.2.1,SH_SAN_DEFECT,E,
520,Nauru,2010,1.566740513,6.2.1,SH_SAN_DEFECT,E,
520,Nauru,2010,99.2,7.1.1,EG_ACS_ELEC,E,
520,Nauru,2010,,7.1.1,EG_ACS_ELEC,E,
520,Nauru,2010,98.4,7.1.1,EG_ACS_ELEC,E,
520,Nauru,2010,100.0,7.1.2,EG_EGY_CLEAN,C,G
520,Nauru,2010,100.0,7.1.2,EG_EGY_CLEAN,C,G
520,Nauru,2010,100.0,7.1.2,EG_EGY_CLEAN,C,G
520,Nauru,2010,0.03,7.2.1,EG_FEC_RNEW,C,G
524,Nepal,2010,42.1,2.2.1,SH_STA_STNT,CA,
524,Nepal,2010,43.4,2.2.1,SH_STA_STNT,CA,
524,Nepal,2010,42.8,2.2.1,SH_STA_STNT,CA,
524,Nepal,2010,631.4,2.2.1,SH_STA_STNTN,CA,
524,Nepal,2010,680.7,2.2.1,SH_STA_STNTN,CA,
524,Nepal,2010,1312.1,2.2.1,SH_STA_STNTN,CA,
524,Nepal,2010,13.7,2.2.2,SH_STA_WAST,N,
524,Nepal,2010,420.3,2.2.2,SH_STA_WASTN,N,
524,Nepal,2010,1.2,2.2.2,SN_STA_OVWGT,N,
524,Nepal,2010,1.1,2.2.2,SN_STA_OVWGT,N,
524,Nepal,2010,1.2,2.2.2,SN_STA_OVWGT,N,
524,Nepal,2010,16.1,2.2.2,SN_STA_OVWGTN,N,
524,Nepal,2010,35.5,2.2.2,SN_STA_OVWGTN,N,
524,Nepal,2010,19.4,2.2.2,SN_STA_OVWGTN,N,
524,Nepal,2010,31.3,2.2.3,SH_STA_ANEM,N,
524,Nepal,2010,39.7,2.2.3,SH_STA_ANEM_PREG,N,
524,Nepal,2010,30.8,2.2.3,SH_STA_ANEM_NPRG,M,G
524,Nepal,2010,112.325939,2.a.2,DC_TOF_AGRL,M,G
524,Nepal,2010,297.2142,3.1.1,SH_STA_MORT,M,G
524,Nepal,2010,25078.0,3.2.1,SH_DYN_IMRTN,E,
524,Nepal,2010,13831.0,3.2.1,SH_DYN_IMRTN,E,
524,Nepal,2010,11247.0,3.2.1,SH_DYN_IMRTN,E,
524,Nepal,2010,48.3,3.2.1,SH_DYN_MORT,E,
524,Nepal,2010,51.1,3.2.1,SH_DYN_MORT,E,
524,Nepal,2010,45.3,3.2.1,SH_DYN_MORT,E,
524,Nepal,2010,40.2,3.2.1,SH_DYN_IMRT,E,
524,Nepal,2010,37.0,3.2.1,SH_DYN_IMRT,E,
524,Nepal,2010,43.3,3.2.1,SH_DYN_IMRT,E,
524,Nepal,2010,30322.0,3.2.1,SH_DYN_MORTN,E,G
524,Nepal,2010,13887.0,3.2.1,SH_DYN_MORTN,E,G
524,Nepal,2010,16435.0,3.2.1,SH_DYN_MORTN,E,G
524,Nepal,2010,311.0,3.3.2,SH_TBS_INCD,E,G
524,Nepal,2010,0.4904,3.3.3,SH_STA_MALR,E,G
524,Nepal,2010,37.0,3.8.1,SH_ACS_UNHC,C,G
524,Nepal,2010,75.0,3.d.1,SH_IHR_CAPS,N,G
524,Nepal,2010,75.0,3.d.1,SH_IHR_CAPS,N,G
524,Nepal,2010,40.0,3.d.1,SH_IHR_CAPS,N,G
524,Nepal,2010,48.0,3.d.1,SH_IHR_CAPS,N,G
524,Nepal,2010,88.0,3.d.1,SH_IHR_CAPS,N,G
524,Nepal,2010,33.0,3.d.1,SH_IHR_CAPS,N,G
524,Nepal,2010,80.0,3.d.1,SH_IHR_CAPS,N,G
524,Nepal,2010,14.0,3.d.1,SH_IHR_CAPS,N,G
524,Nepal,2010,29.0,3.d.1,SH_IHR_CAPS,N,G
524,Nepal,2010,46.0,3.d.1,SH_IHR_CAPS,N,G
524,Nepal,2010,46.0,3.d.1,SH_IHR_CAPS,N,G
524,Nepal,2010,7.0,3.d.1,SH_IHR_CAPS,N,G
524,Nepal,2010,6.0,3.d.1,SH_IHR_CAPS,N,G
524,Nepal,2010,29.34546852,6.1.1,SH_H2O_SAFE,C,G
524,Nepal,2010,27.59162903,6.1.1,SH_H2O_SAFE,C,G
524,Nepal,2010,38.0510788,6.1.1,SH_H2O_SAFE,C,G
524,Nepal,2010,74.27680969,6.2.1,SH_SAN_HNDWSH,E,
